,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__C,param_estimator__class_weight,param_estimator__intercept_scaling,param_estimator__max_iter,param_estimator__penalty,param_estimator__tol,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_recall_Deceased,split1_test_recall_Deceased,split2_test_recall_Deceased,split3_test_recall_Deceased,split4_test_recall_Deceased,mean_test_recall_Deceased,std_test_recall_Deceased,rank_test_recall_Deceased,split0_train_recall_Deceased,split1_train_recall_Deceased,split2_train_recall_Deceased,split3_train_recall_Deceased,split4_train_recall_Deceased,mean_train_recall_Deceased,std_train_recall_Deceased,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_f1_score_decease,split1_test_f1_score_decease,split2_test_f1_score_decease,split3_test_f1_score_decease,split4_test_f1_score_decease,mean_test_f1_score_decease,std_test_f1_score_decease,rank_test_f1_score_decease,split0_train_f1_score_decease,split1_train_f1_score_decease,split2_train_f1_score_decease,split3_train_f1_score_decease,split4_train_f1_score_decease,mean_train_f1_score_decease,std_train_f1_score_decease
0,36.03774890899658,1.1360726726451742,0.29232125282287597,0.0008555208048956749,0.1,balanced,0.1,1000,l1,0.001,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 1000, 'estimator__penalty': 'l1', 'estimator__tol': 0.001}",0.5440092008437326,0.525475652427332,0.5429066088469602,0.5454135630697788,0.5405289970244914,0.5396668044424591,0.007273378106091421,9,0.5401776469896863,0.5391984859470484,0.5405155643314713,0.54046342527052,0.537975828246977,0.5396661901571407,0.0009689869989894274,0.23684210526315788,0.19363762102351315,0.23822714681440443,0.2548476454293629,0.22853185595567868,0.23041727489722338,0.020275173452212445,4,0.2284527518172378,0.24065096952908588,0.2301834544825199,0.22395292488750432,0.22949117341640707,0.23054625482655097,0.005499178750075646,0.7128115330998606,0.7039543028118731,0.7099335271416671,0.7086584723143096,0.711497594396559,0.7093710859528539,0.003050390552621821,14,0.7105595341819495,0.7066408823341904,0.7098594901524102,0.711721054376376,0.7080531778346353,0.7093668277759123,0.0018090938280813994,0.13322945072068562,0.10827532869296212,0.1303524062144752,0.13757009345794394,0.1316314319904268,0.12821174221529874,0.010261514910332123,2,0.12675244862684848,0.1337824831568816,0.12782316194137433,0.12491553238729608,0.12791819409608335,0.12823836404169678,0.002975275219710441
1,14.351896953582763,7.14379755681351,0.29326910972595216,0.0030719223601662652,0.1,balanced,0.1,1000,l1,0.01,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 1000, 'estimator__penalty': 'l1', 'estimator__tol': 0.01}",0.5453887822293452,0.5265812438598738,0.5475974032694829,0.5452079735258157,0.5423431182820735,0.5414237042333182,0.007606589899714242,4,0.5414718315961647,0.5406498149044936,0.5436673208585922,0.5396391416691595,0.5396341873979331,0.5410124592852685,0.0014950891953706745,0.23545706371191136,0.18672199170124482,0.2409972299168975,0.2548476454293629,0.22714681440443213,0.22903414903276972,0.02299820177091976,9,0.22637590861889928,0.23407202216066483,0.22741433021806853,0.2218760816891658,0.2270681896850121,0.22736130647436212,0.0039033609587038566,0.7151915949814696,0.7064533677875625,0.7142857142857143,0.7075364240662348,0.7134696791962054,0.7113873560634374,0.0036436987063400467,7,0.7128886244341969,0.7095649956435812,0.7137611247588042,0.7103822581879075,0.710344006868237,0.7113882019785454,0.0016314642346470702,0.1331245105716523,0.10575793184488838,0.1318181818181818,0.13902531167359275,0.12943962115232832,0.12783311141212872,0.01148076185948114,6,0.12609659693434883,0.13218615565115371,0.12525021446954532,0.12400851228477462,0.12711946516810385,0.12693218890158525,0.0028183106958248405
2,4.898199462890625,0.24334861408489408,0.2918977737426758,0.0010503257782668327,0.1,balanced,0.1,1000,l1,0.1,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 1000, 'estimator__penalty': 'l1', 'estimator__tol': 0.1}",0.5400703200483288,0.5266523458636172,0.5360624474641922,0.5485122277212527,0.5385917732002631,0.5379778228595308,0.007037957905340447,15,0.5369118435446386,0.5387793135633355,0.53571630836374,0.5453465881508851,0.5366677169725433,0.5386843541190285,0.0034759831505254885,0.2188365650969529,0.18810511756569848,0.23268698060941828,0.22714681440443213,0.22437673130193905,0.21823044179568818,0.015710968366614675,15,0.21322256836275527,0.23268698060941828,0.23087573554863275,0.20768431983385255,0.22429906542056074,0.22175373395504394,0.009797496698900227,0.7190336948760668,0.7080854102206657,0.7060063582734057,0.7190289182434845,0.7144557215960287,0.7133220206419304,0.005429883704817083,2,0.7167945257878743,0.7098370061839896,0.7064848737281436,0.7210968778422856,0.7122098212388327,0.7132846209562251,0.0051503124953167475,0.12440944881889765,0.09003641178417743,0.12196007259528131,0.12586339217191098,0.12631578947368421,0.11771702296879032,0.013923436257224754,14,0.11980939414567733,0.11245920843444064,0.12094288304623754,0.11923688394276628,0.12268080272624006,0.11902583445907237,0.003487490597377014
3,4.794508552551269,0.4272375206266425,0.29032397270202637,0.00331553378202576,0.1,balanced,0.1,1000,l2,0.001,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 1000, 'estimator__penalty': 'l2', 'estimator__tol': 0.001}",0.4889032923820687,0.48403304036325384,0.4913646781494864,0.48447213896760016,0.4852326765079297,0.48680116527406775,0.0028562781450654335,23,0.4863140789180905,0.4874725024627531,0.48606992516843583,0.48691935770160455,0.4874637458335772,0.4868479220168922,0.0005770113194634688,0.0886426592797784,0.0677731673582296,0.09695290858725762,0.07894736842105263,0.06925207756232687,0.08031363624172902,0.01120469666658335,23,0.07857390100380754,0.08275623268698061,0.07649705780546902,0.08065074420214607,0.08341986846659744,0.08037956083300013,0.002580690496966363,0.6980041481078508,0.6984631600421611,0.6987130446609204,0.6951088896822564,0.6995120790193978,0.6979602643025172,0.0015073137909483328,35,0.6978685424060183,0.6980300486643858,0.6981460860399684,0.6981843373596389,0.6978145746028238,0.698008717814567,0.00014663423266274574,0.05337781484570475,0.040901502504173626,0.059071729957805914,0.0454726765057838,0.043029259896729774,0.04837059674203957,0.006816181848573834,23,0.04636437908496732,0.04921239575826212,0.04725756441783385,0.04859228362877998,0.05022926219258024,0.048331177016484705,0.0013761096311675602
4,2.7995062828063966,0.13568332881907302,0.28902769088745117,0.0004285217775709181,0.1,balanced,0.1,1000,l2,0.01,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 1000, 'estimator__penalty': 'l2', 'estimator__tol': 0.01}",0.4753502781178088,0.47771724717302116,0.4770061347084619,0.47736057224308615,0.47694857909810345,0.47687656226809627,0.0008114845055555511,31,0.47706762570933736,0.47674243412018247,0.4771427104466865,0.4764402782160167,0.4768764226736095,0.4768538942331665,0.0002502419014299056,0.002770083102493075,0.006915629322268326,0.00554016620498615,0.013850415512465374,0.004155124653739612,0.0066462837591905076,0.0038581436628063615,25,0.007961232260297681,0.006232686980609419,0.006230529595015576,0.006230529595015576,0.006576670128071997,0.00664632971180205,0.0006709248770098692,0.7076433987283669,0.709751453537792,0.7090834905900953,0.7065673823974431,0.7094745074038183,0.7085040465315031,0.001210368255554392,25,0.7083579488705187,0.7084259515056208,0.7089797097999881,0.708099929447566,0.7084739423510111,0.7084674963949409,0.0002867878035753748,0.0030816640986132513,0.007886435331230283,0.006289308176100628,0.01529051987767584,0.004451038575667656,0.0073997932118575315,0.00426790247837841,27,0.008844452989809652,0.006960556844547564,0.00714995034756703,0.00687416459805232,0.006954612005856516,0.007356747357166617,0.0007493462397362328
5,1.668119525909424,0.005640787810091001,0.28856806755065917,0.0008870338727124877,0.1,balanced,0.1,1000,l2,0.1,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 1000, 'estimator__penalty': 'l2', 'estimator__tol': 0.1}",0.47564206043430063,0.47823618433359105,0.47720827738600374,0.47715261518056856,0.47758223667891614,0.47716427480267604,0.0008535679152677118,25,0.47714956123925784,0.4771576631606972,0.47715617721298553,0.47665011521890255,0.4774003833027981,0.4771027800269283,0.00024557077917031363,0.002770083102493075,0.006915629322268326,0.00554016620498615,0.0110803324099723,0.004155124653739612,0.006092267138691892,0.002851419423875679,31,0.006922810661128418,0.005886426592797784,0.006230529595015576,0.004845967462789893,0.006576670128071997,0.0060924808879607335,0.0007126286956969914,0.7079324062425623,0.7103464690081942,0.7092704986314412,0.7070774043283862,0.7102565410312643,0.7089766638483697,0.0012882896669967965,17,0.7087149627048048,0.7089997237392949,0.7088819564274967,0.7087289511488146,0.7091157144921499,0.7088882617025123,0.00015466784331370268,0.0032976092333058533,0.008312551953449708,0.006498781478472786,0.013082583810302535,0.00489795918367347,0.007217897131840871,0.0033722608329921177,31,0.008225375282747275,0.0069416088199265,0.0074503311258278145,0.005717786399836634,0.007707910750507098,0.0072086024757690645,0.0008526882922862486
6,124.25960369110108,2.142995475752307,0.28944993019104004,0.003448713309515967,0.1,balanced,0.1,5000,l1,0.001,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 5000, 'estimator__penalty': 'l1', 'estimator__tol': 0.001}",0.5443660821006777,0.5253934277828755,0.5433829425216574,0.5441419023143572,0.5402064828696228,0.5394981675178381,0.007208297104103472,11,0.5400234440615607,0.5393352046004845,0.54128379320313,0.5396833621683235,0.5376269747464335,0.5395905557559864,0.0011818555716648495,0.23822714681440443,0.19363762102351315,0.23822714681440443,0.2548476454293629,0.22853185595567868,0.2306942832074727,0.02037029837139606,3,0.2284527518172378,0.24168975069252077,0.23052959501557632,0.2249913464866736,0.22914503288335064,0.23096169537907185,0.005666004021342417,0.7128795348679066,0.7038693006018156,0.710868567348396,0.7069583992111661,0.7109365702725218,0.7091024744603612,0.0032475327301683815,16,0.7105085322056229,0.706475125911129,0.7110877825284972,0.7102717543755259,0.7075644109721786,0.7091815211985907,0.0018178569683632063,0.1332300542215337,0.10773374374759523,0.1303030303030303,0.13834586466165413,0.1316314319904268,0.12824882498484805,0.010614077470585275,1,0.12674027844455113,0.13372928441421592,0.1276840490797546,0.12578616352201258,0.12809597523219815,0.12840715013854648,0.0027782314626436364
7,12.027988004684449,0.7817190092967763,0.3002164840698242,0.015812066379631506,0.1,balanced,0.1,5000,l1,0.01,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 5000, 'estimator__penalty': 'l1', 'estimator__tol': 0.01}",0.5465671940975727,0.5241865918031421,0.5439134526276519,0.54658046156342,0.5420359437909983,0.540656728776557,0.008411873830039114,7,0.5416930739495832,0.5391630129444199,0.54210383446065,0.5414057338794175,0.5396118771506669,0.5407955064769475,0.001179469412861034,0.23822714681440443,0.18810511756569848,0.23822714681440443,0.2562326869806094,0.22714681440443213,0.22958778251590978,0.022742022696277123,7,0.22637590861889928,0.23926592797783933,0.2298373139494635,0.22291450328833506,0.2267220491519557,0.22902314059729859,0.005571281366617401,0.7150215905613546,0.7038352997177927,0.7110385746587103,0.7085394671970895,0.7137076894306456,0.7104285243131185,0.003981469331914484,12,0.7124253564825637,0.7068193892513335,0.7115935499774743,0.7119590625876593,0.7108922757835145,0.710737926816509,0.0020223472845360543,0.13374805598755832,0.10550814584949574,0.12927470875610672,0.13831775700934576,0.12954186413902052,0.12727810634830541,0.011373445702001415,9,0.12534738859607092,0.132782475019216,0.12600816016699876,0.12330078498946967,0.1270241442839135,0.12689259061113378,0.0031868159285116235
8,5.771079397201538,0.9457557307657267,0.28844661712646485,0.003015976485093617,0.1,balanced,0.1,5000,l1,0.1,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 5000, 'estimator__penalty': 'l1', 'estimator__tol': 0.1}",0.5358353220085643,0.526740544947049,0.544270635007906,0.5328049043788221,0.5301045484138003,0.5339511909512283,0.005969001976788646,18,0.5303960198372157,0.5410879284739116,0.543726537514933,0.5282577237519686,0.5303334310538796,0.5347603281263817,0.006346020881480839,0.2451523545706371,0.18533886583679116,0.2257617728531856,0.22160664819944598,0.1925207756232687,0.21407608341666567,0.022133496518583463,18,0.23156801661474558,0.23614958448753462,0.22429906542056074,0.19383869851159571,0.19487712011076497,0.21614649702904032,0.018190301892873843,0.7036822957396892,0.7103634694502057,0.7192159262848302,0.7089644854728754,0.7158157800785434,0.7116083914052288,0.0054210657281609466,6,0.7009286609856132,0.7128078713050131,0.7191928121520192,0.7116020502707343,0.7153039279855155,0.7119670645397791,0.00609971525022237,0.11213177066835603,0.08850726552179655,0.12038404726735599,0.11004126547455297,0.1184995737425405,0.10991278453492041,0.011371164787665602,18,0.1036887786732796,0.11282051282051282,0.11904105814273903,0.09943181818181818,0.11686559418785676,0.11036955240124129,0.00758508464229742
9,5.037260866165161,0.4957518641918087,0.2983399868011475,0.006734121692173637,0.1,balanced,0.1,5000,l2,0.001,"{'estimator__C': 0.1, 'estimator__class_weight': 'balanced', 'estimator__intercept_scaling': 0.1, 'estimator__max_iter': 5000, 'estimator__penalty': 'l2', 'estimator__tol': 0.001}",0.4889032923820687,0.48403304036325384,0.4913646781494864,0.48447213896760016,0.4852326765079297,0.48680116527406775,0.0028562781450654335,23,0.4863140789180905,0.4874725024627531,0.48606992516843583,0.48691935770160455,0.4874637458335772,0.4868479220168922,0.0005770113194634688,0.0886426592797784,0.0677731673582296,0.09695290858725762,0.07894736842105263,0.06925207756232687,0.08031363624172902,0.01120469666658335,23,0.07857390100380754,0.08275623268698061,0.07649705780546902,0.08065074420214607,0.08341986846659744,0.08037956083300013,0.002580690496966363,0.6980041481078508,0.6984631600421611,0.6987130446609204,0.6951088896822564,0.6995120790193978,0.6979602643025172,0.0015073137909483328,35,0.6978685424060183,0.6980300486643858,0.6981460860399684,0.6981843373596389,0.6978145746028238,0.698008717814567,0.00014663423266274574,0.05337781484570475,0.040901502504173626,0.059071729957805914,0.0454726765057838,0.043029259896729774,0.04837059674203957,0.006816181848573834,23,0.04636437908496732,0.04921239575826212,0.04725756441783385,0.04859228362877998,0.05022926219258024,0.048331177016484705,0.0013761096311675602
