,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_recall_Deceased,split1_test_recall_Deceased,split2_test_recall_Deceased,split3_test_recall_Deceased,split4_test_recall_Deceased,mean_test_recall_Deceased,std_test_recall_Deceased,rank_test_recall_Deceased,split0_train_recall_Deceased,split1_train_recall_Deceased,split2_train_recall_Deceased,split3_train_recall_Deceased,split4_train_recall_Deceased,mean_train_recall_Deceased,std_train_recall_Deceased,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_f1_score_decease,split1_test_f1_score_decease,split2_test_f1_score_decease,split3_test_f1_score_decease,split4_test_f1_score_decease,mean_test_f1_score_decease,std_test_f1_score_decease,rank_test_f1_score_decease,split0_train_f1_score_decease,split1_train_f1_score_decease,split2_train_f1_score_decease,split3_train_f1_score_decease,split4_train_f1_score_decease,mean_train_f1_score_decease,std_train_f1_score_decease
0,5.068463134765625,0.5280217557032064,0.5555335521697998,0.044671236757195934,gbdt,0.1,100,100,81,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 100, 'n_estimators': 100, 'num_leaves': 81}",0.6441174687686352,0.6470225050259892,0.6424921580733433,0.6415460436813225,0.65103863566199,0.645243362242256,0.0034425998340903395,12,0.6732798602172592,0.670424071240015,0.6733422099485454,0.6721883632732462,0.6687105854633506,0.6715890180284833,0.0017851789260639568,0.061971830985915494,0.07605633802816901,0.05070422535211268,0.054929577464788736,0.0846262341325811,0.0656576411927134,0.012807978822023326,9,0.147234941880944,0.14582599506868615,0.14758717858400847,0.1447692849594928,0.13309859154929576,0.14370319840848542,0.00539738838313272,0.8591513379347863,0.8602053653394989,0.8588429302460006,0.8588429302460006,0.8604579996939868,0.8595001126920545,0.0006928708640588995,12,0.8689164205112948,0.8674416133625178,0.8681774521220982,0.8689934802750695,0.8678501908315837,0.8682758314205128,0.0006020203364108114,0.11097099621689785,0.1348314606741573,0.09137055837563451,0.09885931558935362,0.1488833746898263,0.11698314110917392,0.021710876287036236,7,0.2525679758308157,0.25090909090909086,0.2523336344474556,0.249241964827168,0.232258064516129,0.24746214610613185,0.007694337866080216
1,5.0897458553314205,0.3363007079419115,0.5481038570404053,0.035331036156719016,gbdt,0.1,100,100,91,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 100, 'n_estimators': 100, 'num_leaves': 91}",0.643886230351894,0.6495166541971024,0.6462218759315572,0.6461402853942444,0.6491204209862359,0.6469770933722068,0.002091279877461844,9,0.6762233249754446,0.6750509868273024,0.6772268044067525,0.6764404407809986,0.6721905895507283,0.6754264293082453,0.0017616031595921683,0.061971830985915494,0.07464788732394366,0.056338028169014086,0.061971830985915494,0.07898448519040903,0.06678281253103954,0.008557158692096816,6,0.1567453328636844,0.1514617823177175,0.15181401902078195,0.15357520253610427,0.14401408450704226,0.15152208424906605,0.004194199402765054,0.8585053211383495,0.8619224099826596,0.8611890311283386,0.8606280070043012,0.8602879923836725,0.8605065523274643,0.0011434925599460018,11,0.8695029432390505,0.8696176976857853,0.8711355541766191,0.8700687673724744,0.869239988779613,0.8699129902507086,0.000667412360594111,0.10986267166042447,0.13200498132004979,0.1011378002528445,0.11083123425692695,0.13878562577447337,0.11852446265294383,0.014343971070368335,6,0.26726726726726724,0.2595051297525649,0.25956037338151156,0.26225563909774435,0.24939024390243905,0.25959573068030545,0.005832478125705179
2,8.159570407867431,0.6389058610446879,0.8642088413238526,0.007705900798365233,gbdt,0.1,100,200,81,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 100, 'n_estimators': 200, 'num_leaves': 81}",0.6508430782538116,0.6543566183701954,0.6477645471882638,0.6497647769346273,0.6570862129009304,0.6519630467295656,0.0033373682654024256,8,0.6929676656812528,0.6939923839084583,0.6939235561823545,0.6942013245000594,0.6914397055911425,0.6933049271726535,0.0010248535159273827,0.061971830985915494,0.07323943661971831,0.05352112676056338,0.06056338028169014,0.08321579689703808,0.06650231430898508,0.010478900361578043,7,0.1870376893272279,0.19690031701303276,0.19795702712222613,0.1965480803099683,0.1852112676056338,0.19273087627561777,0.005444719047906836,0.8643364727482915,0.8662745231376016,0.8634161268934564,0.8644531714863739,0.8657792285068258,0.8648519045545099,0.0010363289867569537,8,0.877977771638651,0.8773104957817115,0.8773280178166146,0.8778125345324413,0.8774512720688864,0.877576018367661,0.0002701531946804011,0.10891089108910892,0.12855377008652658,0.0945273631840796,0.10630407911001236,0.14425427872860636,0.11651007643966675,0.017663187701382928,8,0.3128129602356406,0.32642335766423364,0.32760128242494896,0.32641123135419714,0.3109665976943541,0.32084308587467486,0.007346357389799357
3,8.507638359069825,0.49719394442557313,0.910295057296753,0.03664315786727957,gbdt,0.1,100,200,91,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 100, 'n_estimators': 200, 'num_leaves': 91}",0.6512002264321481,0.6555082472553668,0.6507329967320892,0.6520498070834614,0.6563236540963648,0.653162986319886,0.0023015869931368956,5,0.6962560916777818,0.6963680491566038,0.6959092599109808,0.6959714943905295,0.6948496910263571,0.6958709172324506,0.0005385143253590779,0.06619718309859154,0.07605633802816901,0.061971830985915494,0.06619718309859154,0.08321579689703808,0.07072766642166113,0.007772558862036671,3,0.19795702712222613,0.20218386755899964,0.20147939415287072,0.2007749207467418,0.19718309859154928,0.1999156616344775,0.0019814890190604784,0.8636564550678317,0.8669545408180612,0.8643511671001853,0.8654052124241343,0.8649291919552541,0.8650593134730933,0.001113368526007982,7,0.8787470514482436,0.8786790488131415,0.8785393096061814,0.8786030618056323,0.8781567964094761,0.8785450536165349,0.00020634894679599468,0.11662531017369726,0.13333333333333333,0.10797546012269939,0.11604938271604937,0.14496314496314497,0.12378932626178488,0.013421824646792991,1,0.3286549707602339,0.33372093023255817,0.3319791062100987,0.33207107486163706,0.32786885245901637,0.33085898690470883,0.0022232019815518985
4,11.414245748519898,0.48313357391581463,1.2046749114990234,0.02552798949442332,gbdt,0.1,100,300,81,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 100, 'n_estimators': 300, 'num_leaves': 81}",0.6548509578504469,0.6562975914952628,0.651301262663085,0.6548635869475323,0.6597443325069259,0.6554115462926505,0.0027227582647233314,2,0.7031544290482815,0.7038497886069828,0.7037136678127197,0.7045211561516073,0.701579900041898,0.7033637883322978,0.0009923911456091075,0.06901408450704226,0.07464788732394366,0.056338028169014086,0.06901408450704226,0.08744710860366714,0.07129223862214189,0.010062291835865397,1,0.2155688622754491,0.22437477985206059,0.22190912293060938,0.22226135963367383,0.2119718309859155,0.2192171911355417,0.00466732744024362,0.8665125293257625,0.8677705620346129,0.8657962292378573,0.866884276023869,0.8668672752928376,0.8667661743829879,0.0006384502088503641,3,0.8814586565229403,0.8806851265486537,0.881114898463997,0.8816376664994943,0.8811063981707369,0.8812005492411645,0.00032849715313303633,0.11995104039167688,0.12942612942612944,0.09876543209876544,0.11936662606577346,0.14921780986762936,0.12334540756999493,0.0163577749337013,2,0.3521288837744534,0.36452074391988554,0.3601028865390112,0.3616045845272206,0.34807747904018504,0.35728691556015113,0.00616959064312419
5,11.126897430419922,0.40781939672857803,1.2620205879211426,0.08147130034840352,gbdt,0.1,100,300,91,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 100, 'n_estimators': 300, 'num_leaves': 91}",0.6560800276231193,0.6572941891740905,0.6519563632685005,0.6543070391391026,0.6583611741571952,0.6555997586724016,0.002265948910751335,1,0.7055542660778771,0.7061516156904366,0.7062821797322121,0.7063468255857229,0.705191295200427,0.7059052364573352,0.000454022519895524,0.07323943661971831,0.07464788732394366,0.057746478873239436,0.06619718309859154,0.08321579689703808,0.0710093565625062,0.008558858415130408,2,0.21944346600915815,0.2286016202888341,0.22789714688270518,0.22824938358576963,0.22253521126760564,0.22534536560681456,0.003695334597225156,0.8665125293257625,0.868671585461222,0.8661532445895174,0.8671222862583091,0.8665442614032404,0.8670007814076103,0.0008912316065030962,1,0.8827592069192681,0.8819686762862061,0.8823176899603036,0.8821774351215117,0.8821561843883614,0.8822758385351301,0.0002659870411835846,0.1262135922330097,0.12879708383961117,0.10024449877750612,0.11477411477411477,0.14320388349514562,0.12264663462387748,0.014401277391676792,3,0.3579431197931629,0.3694847708511244,0.36813655761024183,0.36912560524067217,0.3620739043254082,0.36535279156412187,0.004576266306570433
6,3.971797800064087,0.06651723738664482,0.4932444095611572,0.007287587719951758,gbdt,0.1,120,100,81,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 120, 'n_estimators': 100, 'num_leaves': 81}",0.6417001508147419,0.6473455500534694,0.6451374602686148,0.6455641499905759,0.650929386861545,0.6461353395977893,0.003014644880526165,11,0.6718730293009285,0.6709087826259187,0.6739089708340824,0.6723973692206623,0.6715302391042774,0.6721236782171738,0.0010151987638842145,0.056338028169014086,0.0676056338028169,0.056338028169014086,0.06056338028169014,0.0846262341325811,0.06509426091102326,0.010598840263642257,11,0.14653046847481507,0.13702007749207468,0.1454737583656217,0.14336033814723495,0.14014084507042254,0.1425050975100338,0.0035049430643804857,0.8583693176022577,0.8614123967223147,0.8606450077353326,0.8615800479420616,0.8609510208938984,0.8605915581791729,0.0011594232536276808,10,0.8680068852668041,0.8688654185349682,0.8697585066684801,0.8695289987504569,0.8694864972841563,0.8691292613009732,0.0006344601289253065,0.10062893081761005,0.1213653603034134,0.1019108280254777,0.1088607594936709,0.14814814814814814,0.11618280535766404,0.017594696480993724,9,0.25151148730350664,0.23762981062919972,0.24984875983061097,0.24786845310596833,0.24349954114408076,0.24607161040267328,0.004999345674865663
7,4.266375732421875,0.3737244683901503,0.4951039791107178,0.0057024508627695186,gbdt,0.1,120,100,91,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 120, 'n_estimators': 100, 'num_leaves': 91}",0.6440905116798109,0.6465346971130222,0.6451056947998787,0.6466664853449837,0.6495980913418237,0.6463990960559038,0.0018614996185103798,10,0.6775830737330855,0.6770539150408426,0.6773517940493317,0.6775802650276791,0.6742336851625629,0.6767605466027004,0.0012782141055213603,0.056338028169014086,0.06338028169014084,0.05070422535211268,0.056338028169014086,0.07898448519040903,0.06114900971413815,0.009782304097908789,12,0.15709756956674886,0.15709756956674886,0.15216625572384643,0.14829165199013739,0.151056338028169,0.1531418769751301,0.003467592816034507,0.8602223657815103,0.8616844037944986,0.8616310501351558,0.8624300844936332,0.8605260026181126,0.8612987813645822,0.0008117649244244075,9,0.8707652421531334,0.8705484837537455,0.8712928096019312,0.872355346259446,0.8692867403925435,0.8708497244321599,0.001000402305511966,0.10152284263959391,0.11349306431273644,0.09254498714652956,0.10178117048346055,0.136919315403423,0.10925227599714868,0.015350207903540103,12,0.26690604428485937,0.26802884615384615,0.26071213035606516,0.25522885722946353,0.26039453717754174,0.2622540830403552,0.004694208325752464
8,6.809365224838257,0.06646655561646898,0.8008580684661866,0.005006649422711112,gbdt,0.1,120,200,81,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 120, 'n_estimators': 200, 'num_leaves': 81}",0.6510763536823014,0.6518612808180637,0.6494402053463953,0.6527491217365362,0.6582317040281236,0.6526717331222841,0.00298543483374444,6,0.6925102677481934,0.6933176307714323,0.6944302966659816,0.691848772167604,0.6938433723529268,0.6931900679412276,0.0009211350470468763,0.06338028169014084,0.0676056338028169,0.054929577464788736,0.06901408450704226,0.08603667136812412,0.06819324976658256,0.010183284551426397,5,0.18738992603029236,0.19760479041916168,0.19690031701303276,0.18809439943642128,0.19119718309859154,0.19223732319949993,0.004296421387886199,0.8643024718642685,0.8659515147393833,0.8648271875690655,0.8656432226585743,0.8660682409343602,0.8653585275531303,0.0006832208993091717,5,0.8774677518753852,0.8771914911702828,0.8779017876116726,0.8776977805734297,0.8783140518347883,0.8777145726131117,0.0003819008871182649,0.11152416356877323,0.11985018726591758,0.0972568578553616,0.12098765432098767,0.14878048780487807,0.11967987016318364,0.01683978791706019,5,0.3125734430082256,0.3276869158878505,0.32528367762583654,0.3144876325088339,0.3197879858657244,0.3199639309792942,0.005875105349732062
9,7.281485366821289,0.2957808217176998,0.8377600193023682,0.0311450543831303,gbdt,0.1,120,200,91,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_bin': 120, 'n_estimators': 200, 'num_leaves': 91}",0.6501280237172515,0.6533169832520053,0.6496254381306567,0.65220866183179,0.6560839221016408,0.6522726058066688,0.00233356697027288,7,0.6960710434174905,0.6967001171595155,0.698778034560515,0.6969935893689455,0.6972673732219398,0.6971620315456812,0.0009005060105976302,0.06056338028169014,0.06619718309859154,0.056338028169014086,0.0647887323943662,0.07898448519040903,0.06537436182681419,0.007629630712587916,10,0.19971821063754844,0.20324057766819303,0.2102853117294822,0.20253610426206411,0.20422535211267606,0.20400111128199278,0.003481647715973375,0.8640644656761076,0.8669545408180612,0.8643851685622482,0.8654732153482599,0.8656262219275429,0.8653007224664441,0.0010234635935625353,6,0.8782455320143655,0.8787045498013047,0.8791045791079792,0.8789090723629965,0.8787560670843144,0.8787439600741921,0.00028546048257840076,0.10683229813664596,0.11677018633540372,0.09950248756218906,0.11485642946317103,0.13575757575757574,0.11474379545099711,0.012170350571176531,11,0.3304195804195804,0.33595342066957784,0.3439930855661193,0.33488642981945255,0.3374054682955207,0.33653159695405016,0.004400797024717199
